Id,Gr Liv Area,Garage Area,Exter Qual_TA,Year Built,Exter Qual_Gd,Year Remod/Add,Full Bath,Kitchen Qual_TA,Total Bsmt SF,Foundation_PConc,1st Flr SF,Overall Qual_8,Bsmt Qual_TA,Fireplaces,Kitchen Qual_Gd,BsmtFin Type 1_GLQ,Garage Finish_Unf,TotRms AbvGrd,Garage Type_Attchd,Bsmt Qual_Gd,Bsmt Qual_Ex,Garage Type_Detchd,Mas Vnr Type_None,Garage Finish_Fin,Overall Qual_5,Overall Cond_5,Exterior 1st_VinylSd,Exterior 2nd_VinylSd,BsmtFin SF 1,Mas Vnr Area,Garage Cars,Heating QC_TA,Foundation_CBlock,Open Porch SF,Paved Drive_Y,Lot Shape_Reg,Neighborhood_NridgHt,MS Zoning_RM,Central Air_Y,Overall Qual_4,Garage Cond_TA,Overall Qual_9,Garage Qual_TA,Wood Deck SF,Garage Yr Blt,Overall Qual_7,Electrical_SBrkr,Neighborhood_NoRidge,Mas Vnr Type_BrkFace,Garage Finish_RFn,Half Bath,2nd Flr SF,Lot Area,Sale Type_New,Bsmt Exposure_Gd,Neighborhood_Somerst,Neighborhood_OldTown,House Style_2Story,MS Zoning_RL,Mas Vnr Type_Stone,Bsmt Exposure_No,Neighborhood_IDOTRR
1595,1304,336.0,1,1976,0,1976,1,1,264.0,1,616,0,0,1,0,0,0,4,0,1,0,0,1,1,1,0,0,0,0.0,0.0,1.0,1,0,24,1,1,0,1,1,0,1,0,1,141,1976.0,0,1,0,0,0,1,688,2665,0,0,0,0,1,0,0,0,0
1512,1204,312.0,1,1954,0,1954,1,1,416.0,0,1204,0,0,0,0,0,1,6,0,0,1,0,1,0,0,0,0,0,0.0,0.0,1.0,0,1,0,1,1,0,0,1,1,1,0,1,0,1954.0,0,0,0,0,0,0,0,7692,0,0,0,0,0,1,0,0,0
1884,1138,264.0,1,1958,0,1958,1,1,588.0,0,1138,0,1,0,0,1,0,6,1,0,0,0,0,0,0,0,1,1,507.0,63.0,1.0,0,1,0,1,1,0,0,1,0,1,0,1,224,1958.0,0,1,0,1,1,0,0,10482,0,0,0,0,0,1,0,0,0
931,1152,300.0,1,1950,0,2004,1,0,1092.0,0,1152,0,1,1,1,0,1,6,1,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0,1,36,1,1,0,0,1,0,1,0,1,0,1950.0,0,1,0,0,0,0,0,14000,0,0,0,0,0,1,0,1,0
2434,1598,433.0,0,2004,1,2005,2,0,848.0,1,848,0,0,1,1,0,0,7,1,1,0,0,1,1,0,1,1,1,0.0,0.0,2.0,0,0,48,1,0,0,0,1,0,1,0,1,100,2004.0,1,1,0,0,0,1,750,9171,0,0,0,0,1,1,0,0,0
1138,1640,520.0,0,2004,1,2004,2,0,798.0,1,798,0,0,0,1,0,0,6,1,1,0,0,1,0,0,1,1,1,0.0,0.0,2.0,0,0,45,1,0,0,0,1,0,1,0,1,138,2004.0,0,1,0,0,1,1,842,8366,0,0,0,0,1,1,0,1,0
245,1732,476.0,0,1985,1,1985,2,0,741.0,0,977,0,0,1,1,0,0,7,1,1,0,0,0,1,0,1,0,0,0.0,336.0,2.0,1,1,46,1,1,0,0,1,0,1,0,1,192,1985.0,0,1,0,1,0,1,755,9206,0,0,0,0,1,1,0,1,0
2160,1337,531.0,0,2003,1,2003,2,0,1337.0,1,1337,0,0,0,1,1,0,6,1,1,0,0,1,0,0,1,1,1,699.0,0.0,2.0,0,0,39,1,1,0,0,1,0,1,0,1,0,2003.0,1,1,0,0,1,0,0,8450,0,0,0,0,0,1,0,0,0
1494,1656,397.0,0,2003,1,2004,2,0,746.0,1,760,0,0,1,1,0,0,7,0,1,0,0,0,1,0,1,1,1,0.0,92.0,2.0,0,0,128,1,1,0,0,1,0,1,0,1,178,2003.0,1,1,0,0,0,1,896,6931,0,0,0,0,1,1,1,1,0
944,572,200.0,1,1925,0,1950,1,1,572.0,0,572,0,1,0,0,0,1,4,0,0,0,1,1,0,0,0,0,0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,1,1,0,1,0,1940.0,0,0,0,0,0,0,0,10200,0,0,0,0,0,0,0,1,1
2880,729,0.0,1,1945,0,1950,1,1,0.0,0,729,0,0,0,0,0,0,5,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,50.0,0,1,0,0,0,0,0,12366,0,0,0,0,0,0,0,0,1
606,1516,472.0,1,1964,0,1964,1,1,1516.0,0,1516,0,1,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,196.0,180.0,2.0,1,1,0,1,1,0,0,1,0,1,0,1,0,1964.0,0,1,0,1,1,1,0,10004,0,0,0,0,0,1,0,1,0
385,1935,552.0,0,2009,1,2009,2,1,832.0,1,832,1,0,0,0,1,0,8,0,1,0,0,0,1,0,1,1,1,544.0,110.0,2.0,0,0,150,1,0,0,0,1,0,1,0,1,0,2009.0,0,1,0,0,0,1,1103,8004,1,0,1,0,1,0,1,1,0
1907,1150,288.0,1,1955,0,1955,1,1,1078.0,0,1150,0,1,0,0,0,0,6,1,0,0,0,0,1,1,0,0,0,368.0,176.0,1.0,0,1,0,1,1,0,0,1,0,1,0,1,0,1955.0,0,1,0,1,0,0,0,9600,0,0,0,0,0,1,0,1,0
2126,1097,242.0,1,1996,0,1996,1,1,1097.0,1,1097,0,0,0,0,0,1,6,1,1,0,0,1,0,1,1,1,1,549.0,0.0,1.0,0,0,0,1,0,0,0,1,0,1,0,1,306,1996.0,0,1,0,0,0,1,0,16561,0,0,0,0,0,1,0,1,0
312,1560,573.0,0,2003,1,2003,2,0,1560.0,1,1560,0,0,0,1,0,0,7,1,0,1,0,1,1,0,1,1,1,0.0,0.0,2.0,0,0,150,1,0,0,0,1,0,1,0,1,100,2003.0,1,1,0,0,0,0,0,9196,0,0,0,0,0,1,0,1,0
2415,1863,660.0,0,2006,1,2006,2,0,879.0,1,879,0,0,1,1,0,0,9,0,1,0,0,1,1,0,1,1,1,0.0,0.0,3.0,0,0,17,1,0,0,0,1,0,1,0,1,100,2006.0,1,1,0,0,0,1,984,14054,1,0,0,0,1,1,0,0,0
1937,1360,572.0,1,1955,0,1955,1,1,384.0,0,1360,0,1,1,0,0,1,6,0,0,0,1,1,0,1,1,0,0,384.0,0.0,2.0,1,1,50,1,1,0,0,1,0,1,0,1,0,1962.0,0,1,0,0,0,0,0,7134,0,0,0,0,0,1,0,1,0
837,990,440.0,1,1994,0,1994,1,1,990.0,1,990,0,1,0,0,0,0,5,1,0,0,0,1,0,1,0,1,1,755.0,0.0,1.0,0,0,0,1,1,0,0,1,0,1,0,1,66,1995.0,0,1,0,0,1,0,0,9757,0,0,0,0,0,1,0,1,0
29,1337,511.0,0,1999,1,1999,2,0,1405.0,1,1337,0,0,1,1,1,0,5,1,1,0,0,1,1,0,1,0,0,1051.0,0.0,2.0,0,0,68,1,0,0,0,1,0,1,0,1,203,1999.0,1,1,0,0,0,0,0,5858,0,0,0,0,0,0,0,1,0
412,1055,440.0,1,1975,0,1975,2,1,1057.0,0,1055,0,0,1,0,0,0,4,1,1,0,0,1,0,0,1,0,0,435.0,0.0,2.0,1,1,27,1,1,0,0,1,0,1,0,1,0,1975.0,1,1,0,0,1,0,0,2280,0,0,0,0,0,1,0,1,0
1486,796,0.0,1,1910,0,1950,1,1,796.0,0,796,0,0,0,0,0,0,4,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,328,50.0,0,0,0,0,0,0,0,8777,0,0,0,0,0,1,0,1,0
2669,960,624.0,1,1958,0,1958,1,1,960.0,0,960,0,1,0,0,0,1,5,0,0,0,1,1,0,1,1,0,0,0.0,0.0,2.0,0,1,0,1,1,0,1,1,0,1,0,1,0,2002.0,0,1,0,0,0,0,0,9750,0,0,0,1,0,0,0,1,0
1805,2443,744.0,0,2004,1,2004,2,0,1158.0,1,1158,0,0,1,1,0,0,9,0,1,0,0,0,0,0,1,1,1,0.0,353.0,3.0,0,0,127,1,1,0,0,1,0,1,0,1,193,2004.0,0,1,0,1,1,1,1285,10625,0,0,1,0,1,0,0,0,0
1105,2501,751.0,0,1995,1,1995,2,0,1242.0,1,1251,1,0,1,1,0,0,9,1,1,0,0,0,0,0,0,1,1,0.0,466.0,3.0,0,0,87,1,0,0,0,1,0,1,0,1,192,1995.0,0,1,1,1,1,1,1250,11929,0,0,0,0,1,1,0,0,0
2878,1638,384.0,1,1957,0,1957,2,0,967.0,0,967,0,1,0,1,0,1,6,0,0,0,1,0,0,0,1,0,0,0.0,327.0,1.0,0,1,21,1,1,0,1,1,0,1,0,1,0,1957.0,0,1,0,1,0,0,671,9060,0,0,0,0,0,0,0,1,1
2234,803,360.0,1,1941,0,1950,1,1,720.0,0,803,0,1,0,0,0,1,5,0,0,0,1,1,0,1,0,0,0,116.0,0.0,2.0,0,1,0,1,1,0,1,0,0,1,0,1,0,1941.0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,1
1209,1425,576.0,1,1964,0,1964,2,1,1425.0,0,1425,0,1,1,0,0,0,7,1,0,0,0,0,0,0,1,0,0,490.0,272.0,2.0,0,1,0,1,0,0,0,1,0,1,0,1,0,1964.0,0,1,0,1,1,0,0,10175,0,0,0,0,0,1,0,1,0
2542,1050,368.0,1,1961,0,1961,1,1,1050.0,0,1050,0,1,0,0,0,1,6,1,0,0,0,1,0,1,0,0,0,915.0,0.0,1.0,1,1,319,1,0,0,0,1,0,1,0,1,0,1961.0,0,1,0,0,0,0,0,10659,0,0,0,0,0,1,0,1,0
2853,1522,0.0,1,1926,0,1950,2,1,1008.0,0,1008,0,1,0,0,0,0,7,0,0,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,50.0,0,1,0,0,0,0,0,6000,0,0,0,0,0,1,0,1,0
1810,1486,566.0,0,2006,1,2006,2,0,1461.0,1,1486,0,0,0,1,0,0,7,1,1,0,0,0,0,0,1,1,1,0.0,170.0,2.0,0,0,32,1,0,0,0,1,0,1,0,1,0,2006.0,1,1,0,1,1,0,0,7441,0,0,0,0,0,1,0,1,0
64,2270,671.0,0,1999,1,2007,2,0,1152.0,1,1164,1,0,1,1,1,0,9,1,1,0,0,0,1,0,0,1,1,524.0,348.0,3.0,0,0,57,1,0,0,0,1,0,1,0,1,132,1999.0,0,1,1,1,0,1,1106,11764,0,0,0,0,1,1,0,1,0
1919,1053,692.0,1,1963,0,1963,1,0,1053.0,0,1053,0,1,0,1,0,0,6,0,0,0,0,1,0,1,0,0,0,288.0,0.0,2.0,0,1,0,1,1,0,0,1,0,1,0,1,240,1994.0,0,1,0,0,1,0,0,8250,0,0,0,0,0,1,0,1,0
1236,1144,336.0,1,1963,0,1963,1,1,1144.0,0,1144,0,1,0,0,0,1,6,0,0,0,1,1,0,1,1,0,0,25.0,0.0,1.0,1,1,88,1,1,0,0,1,0,1,0,1,0,1962.0,0,1,0,0,0,1,0,9204,0,0,0,0,0,1,0,1,0
1245,1104,384.0,1,1956,0,1958,1,1,1104.0,0,1104,0,1,0,0,0,0,5,1,0,0,0,1,0,1,1,0,0,774.0,0.0,1.0,0,1,0,1,1,0,0,1,0,1,0,1,0,1956.0,0,1,0,0,1,0,0,10425,0,0,0,0,0,1,0,1,0
2762,1614,576.0,0,2005,1,2005,2,0,1614.0,1,1614,0,0,1,1,1,0,7,1,1,0,0,0,1,0,1,1,1,56.0,140.0,2.0,0,0,45,1,1,0,0,1,0,1,0,1,100,2005.0,1,1,0,1,0,0,0,9316,0,1,0,0,0,1,0,0,0
843,1779,546.0,1,1998,0,1998,2,0,866.0,1,866,0,0,0,1,0,0,6,1,1,0,0,1,0,0,1,1,1,0.0,0.0,2.0,0,0,36,1,1,0,0,1,0,1,0,1,198,1998.0,1,1,0,0,1,1,913,10400,0,0,0,0,1,1,0,0,0
2521,1226,484.0,0,1980,1,1980,1,0,1226.0,0,1226,1,0,1,1,1,0,4,1,1,0,0,1,1,0,1,0,0,807.0,0.0,2.0,1,1,78,1,0,0,0,1,0,1,0,1,133,1980.0,0,1,0,0,0,0,0,3874,0,1,0,0,0,1,0,0,0
850,1430,605.0,0,2001,1,2002,2,0,1413.0,1,1430,0,0,0,1,0,0,6,1,1,0,0,1,0,0,1,1,1,0.0,0.0,2.0,0,0,33,1,0,0,0,1,0,1,0,1,0,2001.0,1,1,0,0,1,0,0,16285,0,0,0,0,0,1,0,1,0
761,1403,308.0,1,1915,0,1965,1,1,698.0,0,754,0,1,0,0,0,1,7,0,0,0,1,1,0,0,0,0,0,276.0,0.0,1.0,0,1,0,1,1,0,1,1,0,1,0,1,0,1915.0,0,0,0,0,0,1,649,10320,0,0,0,0,1,0,0,1,1
2604,1214,936.0,1,1915,0,1950,1,1,672.0,1,694,0,1,0,0,0,1,6,0,0,0,1,1,0,0,0,0,0,0.0,0.0,3.0,1,0,0,1,1,0,0,1,0,1,0,1,216,1998.0,0,1,0,0,0,0,520,10410,0,0,0,1,0,1,0,1,0
731,1548,672.0,0,1925,1,2007,2,0,952.0,0,952,0,1,0,0,0,1,5,0,0,0,1,1,0,0,0,0,0,0.0,0.0,2.0,0,0,0,1,1,0,0,0,0,1,0,1,74,1978.0,1,1,0,0,0,1,596,7264,0,0,0,0,0,1,0,1,0
1596,1475,336.0,1,1976,0,1976,2,1,550.0,1,925,0,0,1,0,0,1,6,1,1,0,0,1,0,1,0,0,0,318.0,0.0,1.0,1,0,26,1,1,0,1,1,0,1,0,1,92,1976.0,0,1,0,0,0,0,550,2665,0,0,0,0,1,0,0,1,0
572,1512,440.0,0,2000,1,2000,2,0,756.0,1,756,0,0,0,1,1,1,4,0,1,0,1,0,0,0,1,0,0,507.0,513.0,2.0,0,0,32,1,1,0,0,1,0,1,0,1,0,2000.0,0,1,0,1,0,1,756,2998,0,0,1,0,1,0,0,1,0
715,1284,240.0,1,1947,0,1950,1,1,720.0,0,720,0,1,0,0,0,1,5,0,0,0,1,1,0,1,0,0,0,312.0,0.0,1.0,1,1,35,1,1,0,1,1,0,1,0,1,0,1948.0,0,1,0,0,0,1,564,3500,0,0,0,1,0,0,0,1,0
2608,1086,484.0,1,1966,0,1966,1,1,1024.0,0,1086,0,1,1,0,0,0,6,1,0,0,0,0,0,1,1,1,1,516.0,1047.0,2.0,1,1,0,1,1,0,0,1,0,1,0,1,0,1966.0,0,1,0,1,1,0,0,13400,0,0,0,0,0,1,0,0,0
787,1733,452.0,1,1955,0,1955,2,1,0.0,0,1733,0,0,1,0,0,1,8,1,0,0,0,1,0,0,1,0,0,0.0,0.0,2.0,0,0,0,1,0,0,0,1,0,1,0,1,0,1955.0,0,0,0,0,0,0,0,13680,0,0,0,0,0,1,0,0,0
1366,1406,0.0,1,1920,0,1950,1,0,319.0,0,1035,0,1,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1,1,144,0,0,0,1,1,0,0,0,0,0,50.0,0,0,0,0,0,0,371,7920,0,0,0,0,0,0,0,1,1
1930,1216,336.0,1,1955,0,1955,1,1,1216.0,0,1216,0,1,0,0,0,0,5,1,0,0,0,1,0,1,1,0,0,288.0,0.0,1.0,1,1,0,1,1,0,0,1,0,1,0,1,0,1955.0,0,1,0,0,1,0,0,10050,0,0,0,0,0,1,0,1,0
2409,1666,575.0,0,2006,0,2006,2,0,1666.0,1,1666,0,0,1,1,1,0,6,1,0,1,0,0,0,0,1,0,0,415.0,572.0,2.0,0,0,75,1,1,1,0,1,0,1,1,1,228,2006.0,0,1,0,1,1,0,0,6373,1,0,0,0,0,1,0,1,0
1218,1100,312.0,1,1960,0,1960,1,1,1100.0,1,1100,0,1,1,0,0,0,6,1,0,0,0,1,0,0,1,0,0,419.0,0.0,1.0,1,0,0,1,0,0,0,1,1,1,0,1,355,1960.0,0,1,0,0,1,0,0,12493,0,0,0,0,0,1,0,1,0
1955,952,288.0,1,1968,0,1968,1,1,952.0,0,952,0,1,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,952.0,86.0,1.0,0,1,0,1,0,0,0,1,0,1,0,1,0,1968.0,0,1,0,1,0,0,0,8300,0,0,0,0,0,1,0,0,0
101,1573,440.0,0,2000,1,2000,2,0,756.0,1,769,0,0,0,1,1,1,5,0,1,0,1,0,0,0,1,0,0,378.0,216.0,2.0,0,0,32,1,1,0,0,1,0,1,0,1,0,2000.0,0,1,0,1,0,1,804,2117,0,0,1,0,1,0,0,1,0
2138,1040,748.0,1,1977,0,1977,1,1,1040.0,0,1040,0,0,0,0,0,1,5,0,1,0,1,1,0,1,1,0,0,539.0,0.0,2.0,1,1,0,1,0,0,0,1,0,1,0,1,0,1977.0,0,1,0,0,0,1,0,8982,0,0,0,0,0,1,0,0,0
1280,825,350.0,1,1954,0,1954,1,1,825.0,0,825,0,1,0,0,0,1,4,1,0,0,0,1,0,1,0,0,0,0.0,0.0,1.0,1,1,0,1,1,0,0,1,0,1,0,1,0,1954.0,0,0,0,0,0,0,0,7200,0,0,0,0,0,1,0,1,0
588,1336,502.0,1,1969,0,1969,2,1,1288.0,0,1336,0,0,1,0,0,0,6,1,1,0,0,0,0,1,1,0,0,553.0,128.0,2.0,1,1,11,1,1,0,0,1,0,1,0,1,312,1969.0,0,1,0,1,1,0,0,9600,0,0,0,0,0,1,0,0,0
279,1096,352.0,1,1975,0,1975,1,1,1008.0,0,1096,0,1,1,0,0,1,5,0,0,0,1,1,0,0,0,0,0,528.0,0.0,1.0,1,1,0,1,1,0,0,1,0,1,0,1,0,1975.0,0,1,0,0,0,0,0,6305,0,0,0,0,0,1,0,0,0
338,1274,576.0,1,1991,0,1991,1,1,624.0,1,624,0,0,0,0,0,1,6,0,1,0,1,1,0,1,1,0,0,458.0,0.0,2.0,0,0,0,1,1,0,0,1,0,1,0,1,22,1993.0,0,1,0,0,0,1,650,10475,0,0,0,0,1,1,0,1,0
2827,1072,525.0,1,2005,0,2006,2,1,547.0,1,1072,0,0,0,0,1,0,5,0,1,0,0,0,1,0,1,1,1,547.0,82.0,2.0,0,0,44,1,1,0,1,1,0,1,0,1,0,2005.0,0,1,0,1,0,0,0,3675,1,1,0,0,0,0,0,0,0
1660,1935,550.0,1,1976,0,1976,2,1,793.0,0,1142,0,0,1,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0.0,233.0,2.0,1,1,113,1,1,0,0,1,0,1,0,1,0,1976.0,1,1,0,1,1,1,793,12384,0,0,0,0,1,1,0,1,0
954,1217,497.0,1,1990,0,1991,2,0,1188.0,1,1217,0,0,0,1,1,1,6,1,1,0,0,1,0,0,1,0,0,611.0,0.0,2.0,0,0,27,1,0,0,0,1,0,1,0,1,168,1990.0,1,1,0,0,0,0,0,9947,0,0,0,0,0,1,0,0,0
1200,2715,831.0,0,1976,0,1996,3,0,1142.0,0,1175,1,1,2,1,1,0,11,0,0,0,0,0,1,0,0,1,1,575.0,289.0,2.0,0,1,204,1,0,0,0,1,0,1,0,1,0,1994.0,0,1,0,1,0,1,1540,8963,0,0,0,0,1,1,0,1,0
1031,1964,483.0,1,1976,0,1976,2,1,803.0,0,1098,0,1,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,403.0,660.0,2.0,1,1,69,1,1,0,0,1,0,1,0,1,0,1976.0,1,1,0,1,1,1,866,10480,0,0,0,0,1,1,0,1,0
2900,1800,765.0,0,2002,1,2002,2,0,1800.0,1,1800,1,0,1,1,1,0,7,1,0,1,0,0,1,0,1,1,1,1274.0,630.0,3.0,0,0,78,1,1,0,0,1,0,1,0,1,270,2002.0,0,1,0,1,0,0,0,14331,0,1,0,0,0,1,0,0,0
2077,1242,336.0,1,1946,0,1950,1,1,484.0,0,1242,0,1,0,0,0,1,4,1,0,0,0,1,0,0,1,0,0,0.0,0.0,1.0,1,1,0,0,1,0,0,0,1,1,0,1,0,1946.0,0,1,0,0,0,0,0,17808,0,0,0,0,0,1,0,1,0
2731,1700,450.0,0,1980,1,1981,2,0,430.0,1,880,0,0,0,1,1,0,7,0,1,0,0,1,1,0,1,1,1,397.0,0.0,1.0,1,0,36,1,1,0,0,1,0,1,0,0,188,1980.0,1,1,0,0,0,1,680,1700,0,0,0,0,0,1,0,0,0
3,1329,312.0,1,1958,0,1958,1,0,1329.0,0,1329,0,1,0,1,0,1,6,1,0,0,0,0,0,0,0,0,0,923.0,108.0,1.0,1,1,36,1,0,0,0,1,0,1,0,1,393,1958.0,0,1,0,1,0,1,0,14267,0,0,0,0,0,1,0,1,0
1574,1537,788.0,0,2006,1,2007,2,0,1518.0,1,1537,1,0,0,1,1,0,8,1,0,1,0,0,1,0,1,1,1,1036.0,258.0,3.0,0,0,26,1,0,0,0,1,0,1,0,1,0,2007.0,0,1,0,0,0,0,0,11563,0,1,0,0,0,1,1,0,0
2775,1494,576.0,1,1997,0,1997,2,0,1479.0,1,1494,0,0,0,1,1,0,6,1,1,0,0,1,0,0,1,1,1,1200.0,0.0,2.0,0,0,27,1,0,0,0,1,0,1,0,1,168,1997.0,0,1,0,0,1,0,0,9236,0,1,0,0,0,1,0,0,0
1401,1524,478.0,1,1979,0,1979,2,1,1524.0,0,1524,0,0,2,0,1,0,7,1,1,0,0,1,1,0,0,0,0,599.0,0.0,2.0,1,1,0,1,0,0,0,1,0,1,0,1,140,1979.0,1,1,0,0,0,0,0,20270,0,1,0,0,0,1,0,0,0
2627,1040,400.0,1,1950,0,1950,2,1,0.0,0,1040,0,0,0,0,0,1,6,0,0,0,1,1,0,0,0,0,0,0.0,0.0,2.0,0,1,0,1,1,0,0,0,0,1,0,1,0,1949.0,0,0,0,0,0,0,0,8544,0,0,0,0,0,1,0,0,0
1029,1523,478.0,1,1976,0,1976,2,1,1193.0,0,1523,0,0,1,0,0,0,7,1,1,0,0,0,1,0,1,0,0,644.0,160.0,2.0,1,1,0,1,1,0,0,1,0,1,0,1,0,1976.0,0,1,0,1,0,0,0,11361,0,0,0,0,0,1,0,1,0
2684,616,205.0,1,1921,0,1950,1,1,616.0,0,616,0,1,0,0,0,1,4,0,0,0,1,1,0,1,0,0,0,616.0,0.0,1.0,0,1,0,1,1,0,1,1,0,1,0,1,0,1921.0,0,1,0,0,0,0,0,6000,0,0,0,0,0,0,0,1,0
992,2112,576.0,1,1969,0,1969,2,1,952.0,0,1092,0,0,2,0,0,1,9,1,0,0,0,1,0,0,1,0,0,500.0,0.0,2.0,1,1,0,1,1,0,0,1,0,1,0,1,280,1969.0,0,1,0,0,0,1,1020,11075,0,0,0,0,1,1,0,0,0
1617,1572,373.0,1,1995,0,1996,2,1,806.0,1,806,0,0,1,0,0,0,7,0,1,0,0,1,1,0,1,0,0,0.0,0.0,2.0,0,0,40,1,0,0,0,1,0,1,0,1,0,1995.0,0,1,0,0,0,1,766,10364,0,0,0,0,1,1,0,1,0
2633,1045,528.0,1,1962,0,1962,1,1,1045.0,0,1045,0,1,0,0,0,1,6,0,0,0,1,1,0,0,0,0,0,809.0,0.0,2.0,0,1,0,1,1,0,0,1,0,1,0,1,0,1962.0,1,1,0,0,0,0,0,7400,0,0,0,0,0,1,0,1,0
1074,1684,564.0,0,2005,0,2005,2,0,1684.0,1,1684,0,0,1,0,1,0,6,1,0,1,0,0,0,0,1,0,0,28.0,616.0,2.0,0,0,72,1,0,1,0,1,0,1,1,1,495,2005.0,0,1,0,1,1,0,0,8849,0,0,0,0,0,1,0,1,0
1230,1362,504.0,1,1961,0,1961,1,1,1362.0,0,1362,0,1,1,0,0,1,6,1,0,0,0,0,0,0,1,0,0,288.0,491.0,2.0,1,1,20,1,0,0,0,1,0,1,0,1,0,1961.0,0,1,0,0,0,1,0,10197,0,0,0,0,0,1,0,1,0
1916,2380,596.0,1,1965,0,1979,2,1,1021.0,0,1465,0,0,1,0,0,1,7,0,1,0,0,0,0,0,1,0,0,187.0,113.0,2.0,1,1,265,1,0,0,0,1,0,1,0,1,0,1965.0,0,1,0,0,0,1,915,18450,0,0,0,0,1,1,0,1,0
2352,1552,434.0,1,1975,0,1975,2,1,713.0,0,811,0,0,1,0,0,0,6,1,1,0,0,1,0,0,0,1,1,550.0,0.0,2.0,1,1,208,1,1,0,0,1,0,1,0,1,209,1975.0,0,1,0,0,1,1,741,11475,0,0,0,0,1,1,0,1,0
2060,943,528.0,1,1967,0,1967,1,1,943.0,0,943,0,1,0,0,0,1,5,0,0,0,1,0,0,1,1,0,0,114.0,323.0,2.0,1,1,0,1,0,0,0,1,0,1,0,1,132,1972.0,0,1,0,1,0,0,0,8398,0,0,0,0,0,1,0,1,0
219,1039,504.0,1,1965,0,1965,1,1,1039.0,1,1039,0,1,0,0,0,1,6,1,0,0,0,1,0,1,0,0,0,841.0,0.0,2.0,0,0,0,1,1,0,0,1,0,1,0,1,0,1965.0,0,1,0,0,0,1,0,11625,0,0,0,0,0,1,0,0,0
1479,1564,814.0,0,2007,1,2007,2,0,1564.0,1,1564,0,0,0,1,1,0,6,1,1,0,0,0,0,0,0,1,1,56.0,212.0,3.0,0,0,24,1,1,0,0,1,0,1,0,1,0,2007.0,1,1,0,0,1,0,0,11058,0,0,0,0,0,1,1,1,0
2101,1494,840.0,0,2006,1,2007,2,0,1494.0,1,1494,0,0,1,1,0,0,7,1,1,0,0,0,0,0,1,1,1,0.0,306.0,3.0,0,0,33,1,0,0,0,1,0,1,0,1,160,2006.0,1,1,0,0,1,0,0,10652,1,0,0,0,0,1,1,0,0
523,1448,692.0,0,2006,1,2007,2,0,1372.0,1,1448,1,0,1,1,1,0,6,1,1,0,0,0,0,0,1,1,1,24.0,238.0,2.0,0,0,140,1,1,0,0,1,0,1,0,1,0,2006.0,0,1,0,0,1,0,0,7500,0,0,1,0,0,0,1,1,0
1779,1464,754.0,0,2007,1,2007,2,0,1485.0,1,1464,1,0,0,1,1,1,6,1,1,0,0,0,0,0,1,1,1,929.0,84.0,3.0,0,0,160,1,0,0,0,1,0,1,0,1,168,2007.0,0,1,0,0,0,0,0,15256,0,1,1,0,0,1,1,0,0
462,1324,550.0,0,2006,1,2006,2,0,1324.0,1,1324,1,0,1,1,1,0,6,1,1,0,0,0,1,0,1,0,0,863.0,176.0,2.0,0,0,38,1,1,1,0,1,0,1,0,1,192,2006.0,0,1,0,1,0,0,0,6240,0,0,0,0,0,1,0,1,0
144,1194,312.0,1,1959,0,1959,1,1,1194.0,0,1194,0,1,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0.0,220.0,1.0,1,1,0,1,1,0,0,1,0,1,0,1,0,1959.0,0,1,0,1,1,0,0,8760,0,0,0,0,0,1,0,1,0
1187,1427,516.0,1,1969,0,1969,2,1,1427.0,0,1427,0,1,0,0,1,0,7,1,0,0,0,1,0,0,0,0,0,828.0,0.0,2.0,0,1,0,1,0,0,0,1,0,1,0,1,0,1969.0,0,1,0,0,1,0,0,11104,0,0,0,0,0,1,0,0,0
237,1074,467.0,1,1950,0,1987,1,0,663.0,0,1074,0,1,1,1,1,1,6,1,0,0,0,1,0,0,0,0,0,104.0,0.0,1.0,0,1,52,1,1,0,0,1,0,1,0,1,0,1987.0,0,1,0,0,0,0,0,11479,0,0,0,0,0,1,0,1,0
305,1128,528.0,1,1920,0,1950,1,1,698.0,0,698,0,1,0,0,0,0,6,0,0,0,1,1,0,0,0,0,0,0.0,0.0,2.0,1,1,0,1,1,0,0,1,1,1,0,1,30,1980.0,0,0,0,0,1,0,430,7500,0,0,0,0,0,0,0,1,1
2118,2087,444.0,1,1966,0,2007,2,0,832.0,0,976,0,1,0,1,0,0,9,1,0,0,0,0,1,0,0,0,0,568.0,157.0,2.0,0,1,168,1,0,0,0,1,0,1,0,1,133,1966.0,0,1,0,1,0,1,1111,12205,0,1,0,0,1,1,0,0,0
